tract,Name,Teenage_Birth_Rate
50027966500,"Chester, VT",0.0886
13089021602,"Leafmore-Creek Park Hill, Decatur, GA",0.0886
36081065702,"Queens County, NY",0.0886
36029009104,"Buffalo, NY",0.0886
36103158802,"Blue Point, NY",0.0886
6059099703,"Midway City, CA",0.0886
25017370101,"Watertown, MA",0.0886
48319950200,"Mason, TX",0.0886
34015501202,"Sewell, Washington Township, NJ",0.0886
36059303202,"Garden City Park, NY",0.0885
36047021400,"Kings County, NY",0.0885
27117460400,"Pipestone, MN",0.0885
9009150300,"Milford, CT",0.0885
25009269100,"Newbury, MA",0.0885
6059021815,"Yorba Linda, CA",0.0885
34025811304,"Howell, NJ",0.0885
36119005200,"Bronxville, NY",0.0885
6037189202,"Central LA, Los Angeles, CA",0.0885
9001110400,"Shelton, CT",0.0885
26099258000,"Eastpointe, MI",0.0884
39153530606,"Stow, OH",0.0884
26099231600,"Sterling Heights, MI",0.0884
6111002500,"Ventura, CA",0.0884
9003477101,"Suffield, CT",0.0884
27055020900,"Houston County, MN",0.0884
34025808600,"Wall Township, NJ",0.0884
50007002701,"Essex Junction, Essex, VT",0.0884
36103158011,"Setauket- East Setauket, NY",0.0884
36081126500,"Queens County, NY",0.0884
36081061900,"Queens County, NY",0.0884
36059520200,"Bethpage, NY",0.0884
37119005833,"Matthews, NC",0.0884
51059431001,"Burke, VA",0.0883
6037137201,"Woodland Hills, Los Angeles, CA",0.0883
17097864407,"Lake Zurich, IL",0.0883
36103112213,"Dix Hills, NY",0.0883
24005408601,"Lutherville-Timonium, MD",0.0883
51059431300,"Springfield, VA",0.0883
4019004635,"Golf Villas Condominium, Tucson, AZ",0.0883
12086019000,"Miami, FL",0.0883
17043843400,"Lombard, IL",0.0883
34029735104,"Manahawkin, Stafford Township, NJ",0.0883
42003473100,"Pittsburgh, PA",0.0883
6073007501,"Ocean Beach, San Diego, CA",0.0883
33007951000,"Jefferson, NH",0.0883
6061020606,"Granite Bay, CA",0.0882
42027011800,"Boalsburg, PA",0.0882
