tract,Name,Employment_Rate_at_Age_35
49049000504,"Pleasant Grove, UT",0.6882
13013180205,"Winder, GA",0.6882
2122000300,"Moose Pass, AK",0.6882
6073010012,"San Ysidro, San Diego, CA",0.6882
48201254300,"Baytown, TX",0.6882
40109107104,"Central Oklahoma City, Oklahoma City, OK",0.6882
39153530902,"Tallmadge, OH",0.6882
1123962300,"Alexander City, AL",0.6882
37149920200,"Mill Spring, NC",0.6882
47157021331,"Balmoral, Memphis, TN",0.6882
41039002302,"Eugene, OR",0.6882
1039962900,"Andalusia, AL",0.6882
6041126200,"Mill Valley, CA",0.6882
25021404302,"Wellesley, MA",0.6882
12099004102,"West Palm Beach, FL",0.6882
18097360700,"Irvington, Indianapolis, IN",0.6882
6037576200,"Downtown, Long Beach, CA",0.6882
53033008900,"Central District, Seattle, WA",0.6882
18021040300,"Brazil, IN",0.6882
37157041001,"Stokesdale, NC",0.6882
39061010201,"Westwood, Cincinnati, OH",0.6882
42101023100,"Chestnut Hill, Philadelphia, PA",0.6882
6037920023,"Santa Clarita, CA",0.6882
39035135106,"Brecksville, OH",0.6882
36047067000,"Kings County, NY",0.6882
13153021000,"Warner Robins, GA",0.6882
6097151203,"Cotati, CA",0.6882
41029000800,"Medford, OR",0.6882
6081602800,"Fairmont, Pacifica, CA",0.6882
22051027809,"Marrero, LA",0.6882
42003472100,"Pittsburgh, PA",0.6882
42017105400,"Newtown, PA",0.6881
29183311733,"O'Fallon, MO",0.6881
36055005600,"Rochester, NY",0.6881
6079010204,"Paso Robles, CA",0.6881
8123002013,"Longmont, CO",0.6881
10003000900,"Wilmington, DE",0.6881
36059521301,"Massapequa, NY",0.6881
19059451000,"Spirit Lake, IA",0.6881
42101031000,"Oxford Circle/ Castor, Philadelphia, PA",0.6881
21129950300,"Beattyville, KY",0.6881
47165020101,"Bethpage, TN",0.6881
39145002500,"Lucasville, OH",0.6881
47009011603,"Friendsville, TN",0.6881
6037550902,"Downey, CA",0.6881
26099262300,"Warren, MI",0.6881
13245010105,"Augusta, GA",0.6881
12053040601,"Brooksville, FL",0.6881
12103023500,"Historic Uptown, Saint Petersburg, FL",0.6881
4027000907,"Ponderosa Valley Estates, Yuma, AZ",0.6881
36061020300,"Upper Manhattan, New York, NY",0.6881
16021970100,"Bonners Ferry, ID",0.6881
23013970400,"Warren, ME",0.6881
6073017019,"Rancho Bernardo, San Diego, CA",0.6881
34035053805,"Somerset County, NJ",0.6881
39061010202,"Westwood, Cincinnati, OH",0.6881
25013802000,"South End, Springfield, MA",0.6881
17031810502,"Norridge, IL",0.6881
36043011502,"Old Forge, NY",0.6881
21145030500,"Paducah, KY",0.6881
39061002700,"CUF, Cincinnati, OH",0.6881
24510090900,"Oliver, Baltimore, MD",0.6881
47107970401,"Athens, TN",0.6881
12083002401,"Ocala, FL",0.6881
5145070401,"Searcy, AR",0.6881
4025000604,"Prescott Valley Units, Prescott Valley, AZ",0.6881
17103000100,"Ashton, IL",0.6881
37135010901,"Hillsborough, NC",0.6881
24510060200,"Baltimore, MD",0.6881
21151010500,"Richmond, KY",0.6881
22051024100,"Harahan, LA",0.6881
6001421300,"Berkeley Hills, Berkeley, CA",0.688
48113003902,"Dallas, TX",0.688
49057200400,"Ogden, UT",0.688
50017959200,"Williamstown, VT",0.688
26099232500,"Sterling Heights, MI",0.688
48279950200,"Earth, TX",0.688
17097864901,"Deerfield, IL",0.688
51109950500,"Bumpass, VA",0.688
6099002702,"Modesto, CA",0.688
39049008322,"Brookshire, Columbus, OH",0.688
36047016000,"Kings County, NY",0.688
42101024200,"Germantown, Philadelphia, PA",0.688
13121005700,"Pittsburgh, Atlanta, GA",0.688
51083930201,"Nathalie, VA",0.688
53061041601,"Everett, WA",0.688
39153510500,"Barberton, OH",0.688
36005009600,"Bronx County, NY",0.688
47187051100,"Thompson's Station, TN",0.688
34001000100,"Atlantic City, NJ",0.688
13275960600,"Thomasville, GA",0.688
19181020800,"Indianola, IA",0.688
39035181201,"Rocky River, OH",0.688
6037141101,"Sherman Oaks, Los Angeles, CA",0.688
28121020101,"Brandon, MS",0.688
10003013608,"Newark, DE",0.688
1117030305,"Indian Springs Village, AL",0.688
6037430802,"Arcadia, CA",0.688
8013013701,"Boulder, CO",0.688
30015010300,"Loma, MT",0.688
42101017702,"North Philadelphia, Philadelphia, PA",0.688
6073014805,"La Mesa, CA",0.688
26117971300,"Greenville, MI",0.688
13097080603,"Douglasville, GA",0.688
28049002200,"Jackson, MS",0.688
18043071004,"Greenville, IN",0.688
48201222900,"Castlewood, Houston, TX",0.688
4021000212,"Copper Basin, San Tan Valley, AZ",0.688
37183054109,"Raleigh, NC",0.688
45045001808,"Greenville, SC",0.688
1047956701,"Selma, AL",0.6879
36085014700,"Richmond County, NY",0.6879
39141955800,"Frankfort, OH",0.6879
6071003405,"Fontana, CA",0.6879
36081155102,"Queens County, NY",0.6879
34025812000,"Allentown, NJ",0.6879
6001406300,"Meadow Brook, Oakland, CA",0.6879
47009010301,"Louisville, TN",0.6879
26147645000,"Township of Cottrellville, MI",0.6879
6037407501,"La Puente, CA",0.6879
34021003100,"Lawrenceville, Lawrence Township, NJ",0.6879
24025303502,"Bel Air, MD",0.6879
6073015703,"El Cajon, CA",0.6879
54035963300,"Ravenswood, WV",0.6879
6037228710,"Central Alameda, Los Angeles, CA",0.6879
12005001800,"Millville Holmes, Panama City, FL",0.6879
13135050426,"Stone Mountain, GA",0.6879
6073013604,"El Cajon, CA",0.6879
17031420200,"South Side, Chicago, IL",0.6879
6073009306,"Serra Mesa, San Diego, CA",0.6879
6071000904,"Upland, CA",0.6879
6065045117,"Palm Desert, CA",0.6879
24510100100,"Johnson Square, Baltimore, MD",0.6879
37067004012,"Clemmons, NC",0.6879
47007953100,"Pikeville, TN",0.6879
22071007200,"Gert Town, New Orleans, LA",0.6879
12105012309,"Polk City, FL",0.6879
6065031704,"Presidential Park, Riverside, CA",0.6879
48049950700,"Brownwood, TX",0.6879
37141920204,"Maple Hill, NC",0.6879
6059074300,"Delhi, Santa Ana, CA",0.6879
6033000900,"Kelseyville, CA",0.6879
13255160100,"Griffin, GA",0.6879
21019031002,"Ashland, KY",0.6879
17031062400,"Lake View, Chicago, IL",0.6879
31055007509,"Elkhorn, Omaha, NE",0.6879
48171950300,"Fredericksburg, TX",0.6879
30023000300,"Anaconda, MT",0.6879
39087050200,"Ironton, OH",0.6879
36093032602,"Schenectady, NY",0.6879
19113001600,"Cedar Rapids, IA",0.6879
8041003708,"Northwest Colorado Springs, Colorado Springs, CO",0.6879
24510270600,"Harford - Echodale - Perring Parkway, Baltimore, MD",0.6879
13105000100,"Bowman, GA",0.6878
12071050400,"Bonita Springs, FL",0.6878
6065042208,"Canyon Crest, Riverside, CA",0.6878
48113013718,"Original Town, Carrollton, TX",0.6878
39053953600,"Bidwell, OH",0.6878
6059032056,"Rancho Santa Margarita, CA",0.6878
48201534100,"Houston, TX",0.6878
12099005300,"Lake Worth, FL",0.6878
48113020500,"West Dallas, Dallas, TX",0.6878
6073018000,"Carlsbad Village, Carlsbad, CA",0.6878
22045030500,"New Iberia, LA",0.6878
51550020600,"South Norfolk, Chesapeake, VA",0.6878
1033020200,"Sheffield, AL",0.6878
39145003700,"1st Ward, Portsmouth, OH",0.6878
6103001100,"Corning, CA",0.6878
6077005406,"Tracy, CA",0.6878
17031030603,"Edgewater, Chicago, IL",0.6878
37069060600,"Youngsville, NC",0.6878
6077005119,"Lathrop, CA",0.6878
8045952001,"Rifle, CO",0.6878
6073016806,"El Cajon, CA",0.6878
34027041604,"Morris Plains, NJ",0.6878
4019004047,"Tucson, AZ",0.6878
53033028200,"Tukwila, WA",0.6878
6001401500,"Clawson, Oakland, CA",0.6878
29125880300,"Dixon, MO",0.6878
6103001000,"Corning, CA",0.6878
37119003013,"Wessex Square, Charlotte, NC",0.6878
36047003300,"Kings County, NY",0.6878
6073020202,"Central Escondido, Escondido, CA",0.6878
6019006700,"Reedley, CA",0.6878
6067009106,"Larchmont Riviera, Sacramento, CA",0.6878
6007003002,"Oroville, CA",0.6878
6029001902,"Oleander/Sunset, Bakersfield, CA",0.6878
36061015500,"Lincoln Square, New York, NY",0.6878
6065042206,"Canyon Crest, Riverside, CA",0.6878
32003002822,"Las Vegas, NV",0.6878
72039955800,"Ciales, PR",0.6878
48041001301,"University Park, College Station, TX",0.6878
12105014600,"Eagle Lake, FL",0.6878
53039950100,"Goldendale, WA",0.6878
6037430801,"Arcadia, CA",0.6878
49035111201,"Cottonwood Heights, UT",0.6878
21137920300,"Waynesburg, KY",0.6878
51153901233,"Manassas, VA",0.6878
26125181300,"Madison Heights, MI",0.6878
42011013000,"Boyertown, PA",0.6878
26099255300,"Roseville, MI",0.6877
37119005906,"Dixie - Berryhill, Charlotte, NC",0.6877
35025001003,"Lovington, NM",0.6877
36081025900,"Queens County, NY",0.6877
39017011004,"Hamilton, OH",0.6877
37183053516,"Misty Woods Apartments, Cary, NC",0.6877
48027020702,"Temple, TX",0.6877
9001060300,"Fairfield, CT",0.6877
41033360701,"Grants Pass, OR",0.6877
42019910400,"Slippery Rock, PA",0.6877
40143005900,"Tulsa, OK",0.6877
17029000900,"Charleston, IL",0.6877
13245010201,"Waverly, Augusta, GA",0.6877
5085020102,"Ward, AR",0.6877
11001009811,"Southeast Washington, Washington, DC",0.6877
42029306501,"Landenberg, PA",0.6877
37063000402,"Old West Durham, Durham, NC",0.6877
1003011501,"Foley, AL",0.6877
6029001103,"Bakersfield, CA",0.6877
53053071901,"Lakewood, WA",0.6877
26163530500,"Russell Woods, Detroit, MI",0.6877
39085204302,"Painesville, OH",0.6877
39007000704,"Ashtabula, OH",0.6877
37105030602,"Sanford, NC",0.6877
6037237402,"South Los Angeles, Los Angeles, CA",0.6877
53057952600,"Mount Vernon, WA",0.6877
41071030101,"Newberg, OR",0.6877
20209041800,"Riverview, Kansas City, KS",0.6877
42101003600,"Grays Ferry, Philadelphia, PA",0.6877
25017356500,"Arlington, MA",0.6877
48121020503,"Denton, TX",0.6877
17111871306,"Cary, IL",0.6877
36081062100,"Queens County, NY",0.6877
4015950705,"Kingman, AZ",0.6877
24031700101,"Gaithersburg, MD",0.6877
32031002612,"Reno, NV",0.6877
29047022000,"Smithville, MO",0.6877
42101017100,"Allegheny West, Philadelphia, PA",0.6877
26163538300,"Detroit, MI",0.6877
48231960700,"Lone Oak, TX",0.6877
40123089100,"Ada, OK",0.6876
46017940200,"Chamberlain, SD",0.6876
36047064600,"Kings County, NY",0.6876
26081003900,"Roosevelt Park, Grand Rapids, MI",0.6876
12105015802,"Frostproof, FL",0.6876
37025041303,"Charlotte, NC",0.6876
21029020300,"Mount Washington, KY",0.6876
39057200400,"Fairborn, OH",0.6876
1013952700,"Greenville, AL",0.6876
6073002702,"El Cerrito, San Diego, CA",0.6876
13295020301,"Rossville, GA",0.6876
37157040400,"Eden, NC",0.6876
42001030300,"Aspers, PA",0.6876
6019004602,"Fresno, CA",0.6876
13193000100,"Marshallville, GA",0.6876
32031002705,"Sun Valley, NV",0.6876
29189219800,"St. Louis, MO",0.6876
5031000900,"Lake City, AR",0.6876
4013420212,"Villa Royale III, Mesa, AZ",0.6876
36061027300,"Upper Manhattan, New York, NY",0.6876
6059089003,"Garden Grove, CA",0.6876
18089042605,"Schererville, IN",0.6876
48201233101,"Northeast Houston, Houston, TX",0.6876
27053026706,"Maple Grove, MN",0.6876
17031010502,"Rogers Park, Chicago, IL",0.6876
13295020302,"Rossville, GA",0.6876
12127090400,"Rogers Deland, DeLand, FL",0.6876
8041006000,"Colorado Springs, CO",0.6876
32003003500,"Vegas Heights, Las Vegas, NV",0.6876
36059521801,"Massapequa, NY",0.6876
6059001504,"Brea, CA",0.6876
6085503510,"Alum Rock, San Jose, CA",0.6876
6037128702,"Sherman Oaks, Los Angeles, CA",0.6876
47189030903,"Mount Juliet, TN",0.6876
26139021802,"Hudsonville, MI",0.6876
41005024200,"Estacada, OR",0.6876
41065970300,"The Dalles, OR",0.6876
11001009907,"Southeast Washington, Washington, DC",0.6876
40125500200,"Shawnee, OK",0.6875
40101000700,"Muskogee, OK",0.6875
54109003200,"Corinne, WV",0.6875
26115831700,"Monroe, MI",0.6875
26163583200,"Taylor, MI",0.6875
12023110602,"Lake City, FL",0.6875
53061053509,"Arlington, WA",0.6875
37083930700,"Littleton, NC",0.6875
36047068800,"Kings County, NY",0.6875
45051040400,"North Myrtle Beach, SC",0.6875
12057010817,"Cross Fletcher, Tampa, FL",0.6875
12086009010,"Doral, FL",0.6875
5031000602,"Jonesboro, AR",0.6875
17177000300,"Lena, IL",0.6875
13123080100,"Ellijay, GA",0.6875
48441011600,"Sayles Blvd. Area, Abilene, TX",0.6875
1039962400,"Opp, AL",0.6875
48201541100,"Copperfield Middlegate Village, Houston, TX",0.6875
6059087802,"Stanton, CA",0.6875
26163576400,"Allen Park, MI",0.6875
33003955800,"Effingham, NH",0.6875
8077001402,"Grand Junction, CO",0.6875
49049002205,"Lake View South, Provo, UT",0.6875
39035117101,"North Collinwood, Cleveland, OH",0.6875
53033030306,"Federal Way, WA",0.6875
51105950100,"Keokee, VA",0.6875
47125101902,"Clarksville, TN",0.6875
13089022005,"Clarkston, GA",0.6875
28033070822,"Olive Branch, MS",0.6875
53011041105,"Vancouver, WA",0.6875
22051027902,"Golden Meadow, LA",0.6875
13013180501,"Winder, GA",0.6875
25023501102,"Hingham, Hingham, MA",0.6875
6071010413,"Yucca Valley, CA",0.6875
26049012003,"Flint, MI",0.6875
21111010313,"Prospect, KY",0.6875
16005000900,"Pocatello, ID",0.6875
36067011241,"Clay, NY",0.6875
45079010501,"Columbia, SC",0.6875
17089854504,"Sugar Grove, IL",0.6875
36047064200,"Kings County, NY",0.6875
51087200302,"Richmond, VA",0.6875
17115001300,"Decatur, IL",0.6874
24005451200,"Middle River, MD",0.6874
17031300800,"South Lawndale, Chicago, IL",0.6874
35001003730,"Heritage East, Albuquerque, NM",0.6874
48265960700,"Kerrville, TX",0.6874
36051030600,"Lima, NY",0.6874
12021010601,"East Naples, Naples, FL",0.6874
39153504200,"South Akron, Akron, OH",0.6874
47005963400,"Camden, TN",0.6874
29221460200,"Potosi, MO",0.6874
48201453401,"Alief, Houston, TX",0.6874
36101963000,"Corning, NY",0.6874
42045408800,"Ardmore, PA",0.6874
13019970400,"Nashville, GA",0.6874
45079002500,"Midtown - Downtown, Columbia, SC",0.6874
13021013604,"Lizella, GA",0.6874
24005451500,"Middle River, MD",0.6874
12009065123,"Palm Bay, FL",0.6874
6097154201,"Cloverdale, CA",0.6874
6037272301,"Mar Vista, Los Angeles, CA",0.6874
39061009300,"East Price Hill, Cincinnati, OH",0.6874
6059052416,"Lake Forest, CA",0.6874
25001010500,"East Orleans, Orleans, MA",0.6874
36059518000,"Oyster Bay, NY",0.6874
48491020602,"The Hermitage, Round Rock, TX",0.6874
48201311000,"Greater East End, Houston, TX",0.6874
13175951400,"Rentz, GA",0.6874
18065976600,"New Castle, IN",0.6874
6037106408,"Sylmar, Los Angeles, CA",0.6874
42129806400,"Scottdale, PA",0.6874
4019004722,"Fairfield Sunrise East, Tucson, AZ",0.6874
28087000404,"Columbus, MS",0.6874
9007560200,"Portland, Portland, CT",0.6874
12095010500,"Northwest Orlando, Orlando, FL",0.6874
34013005000,"South Broad Street, Newark, NJ",0.6874
35001000901,"Trumbull Village, Albuquerque, NM",0.6873
21239050105,"Versailles, KY",0.6873
22033004800,"Highlands/Perkins, Baton Rouge, LA",0.6873
48139060211,"Midlothian, TX",0.6873
17031805108,"Mount Prospect, IL",0.6873
18167001900,"East Bank, Terre Haute, IN",0.6873
39081011900,"Mingo Junction, OH",0.6873
12103024005,"Shore Acres, Saint Petersburg, FL",0.6873
53005011300,"Kennewick, WA",0.6873
23005003100,"Pleasantdale, South Portland, ME",0.6873
48225950700,"Lovelady, TX",0.6873
49047968301,"Vernal, UT",0.6873
6059062634,"Aliso Viejo, CA",0.6873
17179020100,"Peoria, IL",0.6873
6037920329,"Santa Clarita, CA",0.6873
48363000800,"Mineral Wells, TX",0.6873
37051002700,"Cape Fear, Fayetteville, NC",0.6873
6089012301,"Cascade, Anderson, CA",0.6873
41067032604,"Hillsboro, OR",0.6873
6001441524,"Ardenwood, Fremont, CA",0.6873
20173002400,"Kellogg School, Wichita, KS",0.6873
1069041600,"Webb, AL",0.6873
32031001701,"Northeast Reno, Reno, NV",0.6873
17111870605,"McHenry, IL",0.6873
27053026208,"Minnetonka, MN",0.6873
39167020400,"Harmar Hill, Marietta, OH",0.6873
33015003701,"Londonderry, Londonderry, NH",0.6873
51079030101,"Stanardsville, VA",0.6873
13139001302,"Gainesville, GA",0.6873
41067031617,"Tanasbourne, Hillsboro, OR",0.6873
53061053803,"Gold Bar, WA",0.6873
17031681200,"South Side, Chicago, IL",0.6873
6107001502,"Exeter, CA",0.6873
47093006102,"Powell, TN",0.6873
33015051000,"Chester, NH",0.6873
45003021900,"Windsor, SC",0.6872
6113010510,"Covell Park, Davis, CA",0.6872
6037229420,"South Los Angeles, Los Angeles, CA",0.6872
6073003501,"Mountain View, San Diego, CA",0.6872
40145030601,"Coweta, OK",0.6872
21049020101,"Winchester, KY",0.6872
5063490200,"Batesville, AR",0.6872
12069030206,"Eustis, FL",0.6872
6085509600,"Old Mountain View, Mountain View, CA",0.6872
1097007000,"Rochon, Theodore, AL",0.6872
51540000600,"Jefferson Park Avenue, Charlottesville, VA",0.6872
21111007502,"Prospect, KY",0.6872
12103026701,"Sunset Lake Estates, Clearwater, FL",0.6872
12103023600,"Historic Old Northeast, Saint Petersburg, FL",0.6872
6053013700,"Seaside, CA",0.6872
5119003001,"North Little Rock, AR",0.6872
55079021300,"Wilson Park, Milwaukee, WI",0.6872
6037294301,"Wilmington, Los Angeles, CA",0.6872
10003013611,"Newark, DE",0.6872
6073008311,"La Jolla, San Diego, CA",0.6872
36081076901,"Queens County, NY",0.6872
26163500600,"Detroit, MI",0.6872
6019003810,"West Fresno, Fresno, CA",0.6872
17031630800,"South Side, Chicago, IL",0.6872
27053000601,"Northeast Minneapolis, Minneapolis, MN",0.6872
1117030605,"Alabaster, AL",0.6872
6057001206,"Truckee, CA",0.6872
26163566900,"Wayne, MI",0.6872
21235920400,"Corbin, KY",0.6872
12101031407,"Cypress Knolls, New Port Richey, FL",0.6872
47093002300,"South Knoxville, Knoxville, TN",0.6871
54037972300,"Kearneysville, WV",0.6871
51059491102,"Centreville, VA",0.6871
28003950200,"Corinth, MS",0.6871
37081012805,"Rotherwood, Greensboro, NC",0.6871
36103134903,"Smithtown, NY",0.6871
37129010700,"Wilmington Medical Park, Wilmington, NC",0.6871
4013420216,"Alta Mesa Community Association, Mesa, AZ",0.6871
40143006803,"South Peoria, Tulsa, OK",0.6871
48493000104,"La Vernia, TX",0.6871
40131050404,"Owasso, OK",0.6871
6037104610,"Pacoima, Los Angeles, CA",0.6871
6065050600,"Murrieta, CA",0.6871
53011040201,"La Center, WA",0.6871
34015501212,"Sewell, Washington Township, NJ",0.6871
41051009201,"Southeast Portland, Portland, OR",0.6871
40031002500,"Lawton, OK",0.6871
6059063805,"Costa Mesa, CA",0.6871
29069360700,"Kennett, MO",0.6871
1069041900,"Ashford, AL",0.6871
26049001800,"Flint, MI",0.6871
6071008800,"Yucaipa, CA",0.6871
36081124100,"Queens County, NY",0.6871
17201001000,"Rockford, IL",0.6871
21235920300,"Corbin, KY",0.6871
6097153809,"Windsor, CA",0.6871
27003050609,"Coon Rapids, MN",0.6871
18001030400,"Decatur, IN",0.6871
12101032103,"Palm Cove, Wesley Chapel, FL",0.6871
48157672702,"Pheasant Creek, Sugar Land, TX",0.6871
37019020403,"Shallotte, NC",0.6871
41029000602,"Medford, OR",0.6871
6115040301,"Marysville, CA",0.6871
12009060600,"Titus Village, Titusville, FL",0.6871
40105172100,"South Coffeyville, OK",0.6871
13021010200,"Macon, GA",0.6871
6071001307,"Ontario, CA",0.6871
29085470100,"Hermitage, MO",0.6871
48201310500,"Greater East End, Houston, TX",0.6871
17031150800,"Portage Park, Chicago, IL",0.6871
12011060122,"Plantation, FL",0.6871
48397040401,"Royse City, TX",0.6871
26099231200,"Sterling Heights, MI",0.6871
6099000501,"Modesto, CA",0.687
21209040203,"Georgetown, KY",0.687
32031002410,"Northwest Reno, Reno, NV",0.687
47179060501,"Johnson City, TN",0.687
8069002801,"Estes Park, CO",0.687
6065043312,"Hemet, CA",0.687
12011010103,"Deerfield Beach, FL",0.687
6067007423,"Sacramento, CA",0.687
8069000600,"Fort Collins, CO",0.687
24510280101,"Reisterstown Station, Baltimore, MD",0.687
6037228220,"South Los Angeles, Los Angeles, CA",0.687
35001004733,"Westgate Heights, Albuquerque, NM",0.687
42101031501,"Mayfair, Philadelphia, PA",0.687
45015020716,"Ladson, SC",0.687
17031220400,"Logan Square, Chicago, IL",0.687
37197050102,"East Bend, NC",0.687
