tract,Name,Incarceration_Rate
27171100900,"Buffalo, MN",0.0015
17143003602,"Chillicothe, IL",0.0015
36103158207,"Port Jefferson, NY",0.0015
25005611102,"Norton, MA",0.0015
6037481604,"Alhambra, CA",0.0015
48029121117,"Oak Haven Heights, San Antonio, TX",0.0015
36079011900,"Brewster, NY",0.0015
32007951201,"Spring Creek, NV",0.0015
29183311322,"St. Peters, MO",0.0015
34027045100,"Wharton, NJ",0.0015
13013180108,"Auburn, GA",0.0015
36055013604,"Rochester, NY",0.0015
6065040603,"Mira Loma, Jurupa Valley, CA",0.0015
36029014209,"Lancaster, NY",0.0015
37081012511,"Hamilton Forest, Greensboro, NC",0.0015
36047041200,"Kings County, NY",0.0015
55133201201,"Highland Estates, Brookfield, WI",0.0015
12086009017,"Miami, FL",0.0015
34003017400,"Fair Lawn, NJ",0.0015
39049010601,"Lakewood, Hilliard, OH",0.0015
29071801102,"Sullivan, MO",0.0015
20043020100,"Highland, KS",0.0015
48201450600,"Energy Corridor, Houston, TX",0.0015
6023001101,"Arcata, CA",0.0015
6073009802,"San Carlos, San Diego, CA",0.0015
37183054404,"Wendell, NC",0.0015
37023020201,"Morganton, NC",0.0015
6019001413,"Roosevelt, Fresno, CA",0.0015
49035112816,"Draper, UT",0.0015
6075015600,"Inner Richmond, San Francisco, CA",0.0015
25017341101,"Malden, MA",0.0015
9007600100,"Chester Center, Chester, CT",0.0015
27123035300,"Lexington - Hamline South, Saint Paul, MN",0.0015
12069031310,"Clermont, FL",0.0015
28117950500,"Baldwyn, MS",0.0015
33019975200,"Grantham, NH",0.0015
30031001002,"Bozeman, MT",0.0015
6037403408,"Walnut, CA",0.0015
6037185100,"Mount Washington, Los Angeles, CA",0.0015
18127051102,"Kouts, IN",0.0015
42091201203,"Spring House, PA",0.0015
36081126700,"Queens County, NY",0.0015
36085007000,"Richmond County, NY",0.0015
49049010220,"Cedar Hills, UT",0.0015
44007010501,"East Providence, RI",0.0015
27019090100,"Watertown, MN",0.0015
25021418200,"Quincy, MA",0.0015
6073022100,"Carlsbad, CA",0.0015
15003003404,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI",0.0015
26125196900,"Troy, MI",0.0015
48035950400,"Valley Mills, TX",0.0015
36059407801,"Westbury, NY",0.0015
12099005921,"Boynton Beach, FL",0.0015
55099970200,"Park Falls, WI",0.0015
24510270600,"Harford - Echodale - Perring Parkway, Baltimore, MD",0.0015
20091053712,"Gardner, KS",0.0014
21193970400,"Bulan, KY",0.0014
31125966100,"Fullerton, NE",0.0014
19163013702,"Riverdale, IA",0.0014
6071004510,"San Bernardino, CA",0.0014
32003003631,"North Las Vegas, NV",0.0014
13121011623,"Johns Creek, GA",0.0014
36119005800,"New Rochelle, NY",0.0014
36061002601,"Alphabet City, New York, NY",0.0014
4027011107,"Yuma, AZ",0.0014
6059099701,"Midway City, CA",0.0014
55079080400,"Milwaukee, WI",0.0014
56029965300,"Cody, WY",0.0014
41003001102,"Corvallis, OR",0.0014
12101030101,"Hudson, FL",0.0014
44009051502,"Narragansett, RI",0.0014
51101950101,"Aylett, VA",0.0014
12057011504,"Odessa, FL",0.0014
26093722500,"Fowlerville, MI",0.0014
6101051000,"Yuba City, CA",0.0014
49053271600,"St. George, UT",0.0014
18057110404,"Carmel, IN",0.0014
9001080500,"Stratford, CT",0.0014
6037554511,"Cerritos, CA",0.0014
26163591502,"Brownstown Charter Township, MI",0.0014
35049010400,"Santa Fe, NM",0.0014
17137952100,"Jacksonville, IL",0.0014
6097150612,"Petaluma, CA",0.0014
4019003707,"Tucson, AZ",0.0014
25021440100,"Plainville, MA",0.0014
39061021302,"Cincinnati, OH",0.0014
36119006900,"Larchmont, NY",0.0014
26125192700,"Brookedale Woods, Rochester Hills, MI",0.0014
12083002100,"Ocala, FL",0.0014
17111871109,"Huntley, IL",0.0014
49035103700,"Wasatch Hollow, Salt Lake City, UT",0.0014
42071013101,"Leola, Leacock-Leola-Bareville, PA",0.0014
20181453700,"Goodland, KS",0.0014
39029951600,"East Liverpool, OH",0.0014
24001001700,"Frostburg, MD",0.0014
26075005900,"Jackson, MI",0.0014
13275961000,"Thomasville, GA",0.0014
37183054013,"North Raleigh, Raleigh, NC",0.0014
27173970200,"Canby, MN",0.0014
9001245600,"Ridgefield, CT",0.0014
26099261700,"Warren Woods, Warren, MI",0.0014
36047117400,"Kings County, NY",0.0014
12057004700,"Northwest Tampa, Tampa, FL",0.0014
6073020108,"Central Escondido, Escondido, CA",0.0014
42021013300,"Salix, PA",0.0014
17031060200,"Lake View, Chicago, IL",0.0014
42003407002,"Allegheny County, PA",0.0014
6057000104,"Grass Valley, CA",0.0014
39133601200,"Kent, OH",0.0014
46087964700,"Canistota, SD",0.0014
44003021401,"Warwick, RI",0.0014
23005004402,"Yarmouth, ME",0.0014
17097860905,"Ingleside, IL",0.0014
42111021700,"West Salisbury, PA",0.0014
12099000600,"North Palm Beach, FL",0.0014
21163970301,"Vine Grove, KY",0.0014
12057010106,"Plant City, FL",0.0014
49035113412,"West Valley City, UT",0.0014
6073015502,"El Cajon, CA",0.0014
42091200507,"Horsham, PA",0.0014
6037463601,"Pasadena, CA",0.0014
23005004401,"Yarmouth, Yarmouth, ME",0.0014
19153011404,"Johnston, IA",0.0014
41061970300,"Cove, OR",0.0014
55107960200,"Weyerhaeuser, WI",0.0014
42007601800,"Freedom, PA",0.0014
12057010108,"Knights Community Club, Plant City, FL",0.0014
48121021728,"Lewisville, TX",0.0014
6067008144,"Summerhill, Orangevale, CA",0.0014
27137015300,"Ely, MN",0.0014
40037021101,"Depew, OK",0.0014
49011125303,"Clinton, UT",0.0014
44007017700,"Woonsocket, RI",0.0014
27163070104,"Forest Lake, MN",0.0014
29071801000,"Franklin County, MO",0.0014
26067031500,"Portland, MI",0.0014
41039001101,"Creswell, OR",0.0014
22051023903,"River Ridge, LA",0.0014
20129964600,"Elkhart, KS",0.0014
36047024400,"Kings County, NY",0.0014
39035135106,"Brecksville, OH",0.0014
36087013401,"Tappan, NY",0.0014
36119000203,"Ludlow, Yonkers, NY",0.0014
36047008000,"Kings County, NY",0.0014
31147968500,"Humboldt, NE",0.0014
30031000502,"Bozeman, MT",0.0014
6065042210,"University, Riverside, CA",0.0014
6037601600,"Inglewood, CA",0.0014
51013103700,"Arlington Ridge, Arlington, VA",0.0014
27163071003,"Newport, MN",0.0014
9001110400,"Shelton, CT",0.0014
39165032005,"Mason, OH",0.0014
1003011405,"Orange Beach, AL",0.0014
36119013104,"Chappaqua, NY",0.0014
6019001414,"Roosevelt, Fresno, CA",0.0014
19103010100,"Solon, IA",0.0014
25017363102,"Acton, MA",0.0014
27019091100,"Carver, MN",0.0014
28013950100,"Bruce, MS",0.0014
6081614000,"San Bruno, CA",0.0014
19109950600,"Algona, IA",0.0014
36047013600,"Kings County, NY",0.0014
34039038601,"Scotch Plains, NJ",0.0014
45045002608,"Greer, SC",0.0014
25005655200,"Fairhaven, MA",0.0014
12011060115,"Sunrise, FL",0.0014
36087011602,"Suffern, NY",0.0014
34015501303,"Pitman, NJ",0.0014
19109950300,"Lone Rock, IA",0.0014
42027010600,"Bellefonte, PA",0.0014
6037403405,"Valle Lindo, Walnut, CA",0.0014
31145963100,"Indianola, NE",0.0014
22061961000,"Ruston, LA",0.0014
4013061029,"Surprise, AZ",0.0013
36061003002,"Alphabet City, New York, NY",0.0013
6065043265,"Temecula, CA",0.0013
4021000201,"Gold Canyon, AZ",0.0013
12071070200,"Saint James City, FL",0.0013
53061051912,"Woodinville, WA",0.0013
6067008209,"Folsom, CA",0.0013
49011127100,"Kaysville, UT",0.0013
6037408401,"La Puente, CA",0.0013
55089620100,"Saukville, WI",0.0013
33011011200,"Nashua, NH",0.0013
44001030901,"Bristol, RI",0.0013
35011960100,"Fort Sumner, NM",0.0013
17097860811,"Antioch, IL",0.0013
6019004302,"Fresno, CA",0.0013
21015070307,"Florence, KY",0.0013
6001428400,"Alameda, CA",0.0013
39035170101,"Lyndhurst, OH",0.0013
48215024600,"Edcouch, TX",0.0013
33015052000,"Sandown, NH",0.0013
36055012202,"Pittsford, NY",0.0013
17197880421,"Plainfield, IL",0.0013
45015020904,"Hanahan, SC",0.0013
19191950500,"Calmar, IA",0.0013
19153010203,"Ankeny, IA",0.0013
41051010303,"Troutdale, OR",0.0013
9005290100,"Barkhamsted, CT",0.0013
36081023200,"Queens County, NY",0.0013
24013514202,"Eldersburg, MD",0.0013
29183312192,"Wentzville, MO",0.0013
55099970600,"Prentice, WI",0.0013
9009167201,"North Haven, CT",0.0013
46101959600,"Egan, SD",0.0013
24003702300,"Davidsonville, MD",0.0013
26115832600,"La Salle, MI",0.0013
55079185100,"Saint Francis, WI",0.0013
36103111300,"Huntington, NY",0.0013
42045409300,"Havertown, PA",0.0013
28121020210,"Brandon, MS",0.0013
41039002904,"Eugene, OR",0.0013
6013316000,"Martinez, CA",0.0013
36081006201,"Queens County, NY",0.0013
27009020100,"Oak Park, MN",0.0013
6073008355,"Mira Mesa, San Diego, CA",0.0013
19167070300,"Rock Valley, IA",0.0013
29189221421,"Fenton, MO",0.0013
12009071335,"Palm Bay, FL",0.0013
9001110202,"Shelton, CT",0.0013
6073007200,"Sunset Cliffs, San Diego, CA",0.0013
48453001853,"Austin, TX",0.0013
39085202000,"Eastlake, OH",0.0013
34017007700,"Newport, Jersey City, NJ",0.0013
1125012600,"Tuscaloosa, AL",0.0013
41067030200,"Cedar Hills, Portland, OR",0.0013
25023505101,"North Scituate, Scituate, MA",0.0013
25003912100,"Dalton, MA",0.0013
34003046300,"Ridgefield Park, NJ",0.0013
6067009900,"Walnut Grove, CA",0.0013
6037800203,"Calabasas, CA",0.0013
27021960200,"Longville, MN",0.0013
15003000800,"Kaimuki, Honolulu, HI",0.0013
42129802102,"Murrysville, PA",0.0013
48061011901,"La Feria, TX",0.0013
13147960300,"Royston, GA",0.0013
48157673003,"Katy, TX",0.0013
6053010202,"Watsonville, CA",0.0013
45051050200,"Myrtle Beach, SC",0.0013
30029000203,"Columbia Falls, MT",0.0013
6037300600,"Montrose, Glendale, CA",0.0013
48441013402,"Far Southside, Abilene, TX",0.0013
53063010900,"Spokane, WA",0.0013
6095252310,"Fairfield, CA",0.0013
17031806102,"Des Plaines, IL",0.0013
6037403316,"Westmont, Diamond Bar, CA",0.0013
15001021604,"Kailua-Kona, HI",0.0013
34017017000,"Union City, NJ",0.0013
11001005301,"Northwest Washington, Washington, DC",0.0013
12086017900,"Miami, FL",0.0013
30067000100,"Clyde Park, MT",0.0013
18019050803,"Memphis, IN",0.0013
34039033900,"Roselle Park, NJ",0.0013
44007010200,"East Providence, RI",0.0013
55079019400,"West View, Milwaukee, WI",0.0013
27035951400,"Brainerd, MN",0.0013
8041005104,"Peyton, CO",0.0013
6037189800,"Central LA, Los Angeles, CA",0.0013
44007014000,"Cranston, RI",0.0013
26093713300,"Howell, MI",0.0013
39093071100,"Eastern Heights, Elyria, OH",0.0013
6081613400,"Woodside, CA",0.0013
1009050400,"Blountsville, AL",0.0013
27113090100,"Goodridge, MN",0.0013
26081012300,"Reeds Lake, East Grand Rapids, MI",0.0013
48085030202,"Celina, TX",0.0013
36061003601,"Bowery, New York, NY",0.0013
27123030100,"St. Anthony Park, Saint Paul, MN",0.0013
48201420700,"Southwest Houston, Houston, TX",0.0013
6037430302,"Monrovia, CA",0.0013
26049012008,"Flint, MI",0.0013
6071000804,"Upland, CA",0.0013
53011040608,"Camas, WA",0.0013
35055952100,"El Prado, NM",0.0013
17025971900,"Louisville, IL",0.0013
12115002721,"North Port, FL",0.0013
17197883515,"Butternut Creek Woods, Frankfort, IL",0.0013
23011015000,"Readfield, ME",0.0013
6065042744,"Nuevo, CA",0.0013
17031803005,"Arlington Heights, IL",0.0013
24003731002,"Annapolis, MD",0.0013
36009961000,"Olean, NY",0.0013
42129800300,"New Kensington, PA",0.0013
26099261100,"Warren, MI",0.0013
6037433307,"El Monte, CA",0.0013
20155001600,"Nickerson, KS",0.0013
41027950300,"Hood River, OR",0.0013
34029711100,"Point Pleasant, NJ",0.0013
41029002800,"Gold Hill, OR",0.0013
51600300200,"Fairfax, VA",0.0013
49051960400,"Midway, UT",0.0013
12011031204,"Pompano Beach, FL",0.0013
6097152000,"Santa Rosa, CA",0.0013
12086008102,"Pinecrest, FL",0.0013
42001031401,"Gettysburg, PA",0.0013
12101031405,"Tanglewood Terrace, New Port Richey, FL",0.0013
45009960300,"Olar, SC",0.0012
29189211202,"Florissant, MO",0.0012
10003011400,"Wilmington, DE",0.0012
54051020800,"Cameron, WV",0.0012
19177950200,"Keosauqua, IA",0.0012
19055950200,"Manchester, IA",0.0012
6077005123,"Manteca, CA",0.0012
54069002000,"Wheeling, WV",0.0012
36081155102,"Queens County, NY",0.0012
51051040200,"Clintwood, VA",0.0012
53057940300,"Anacortes, WA",0.0012
6037203500,"Boyle Heights, Los Angeles, CA",0.0012
31029961900,"Imperial, NE",0.0012
36047042200,"Kings County, NY",0.0012
6059063302,"East Side Costa Mesa, Costa Mesa, CA",0.0012
17031040100,"Lincoln Square, Chicago, IL",0.0012
48091310903,"New Braunfels, TX",0.0012
6037482503,"Garvey, Rosemead, CA",0.0012
26163551800,"Grosse Pointe Woods, MI",0.0012
26099223900,"Macomb, MI",0.0012
6037552900,"Norwalk, CA",0.0012
37179020305,"Indian Trail, NC",0.0012
40031002004,"Lawton, OK",0.0012
18119955500,"Gosport, IN",0.0012
6037930401,"Woodland Hills, Los Angeles, CA",0.0012
42011010100,"Bethel, PA",0.0012
26099251800,"Saint Clair Shores, MI",0.0012
12109020706,"Plantation Oaks, Ponte Vedra Beach, FL",0.0012
42125712700,"Burgettstown, PA",0.0012
27015960300,"New Ulm, MN",0.0012
42091203403,"Eagleville, PA",0.0012
42041011605,"Mechanicsburg, PA",0.0012
8005006709,"Centennial, CO",0.0012
22051020517,"Kenner, LA",0.0012
1035960500,"Evergreen, AL",0.0012
6053010701,"Salinas, CA",0.0012
26099241600,"Clinton Township, MI",0.0012
36103159106,"Bellport, NY",0.0012
53011040102,"Yacolt, WA",0.0012
36059303600,"Mineola, NY",0.0012
6013304004,"Discovery Bay, CA",0.0012
13135050713,"Lawrenceville, GA",0.0012
12057013410,"Bloomingdale Ridge, Riverview, FL",0.0012
6081608013,"Foster City, CA",0.0012
25027715100,"Bolton, MA",0.0012
53035091700,"Bremerton, WA",0.0012
36005030701,"Bronx County, NY",0.0012
21031930300,"Morgantown, KY",0.0012
9001020700,"Newfield - Westover - Turn of River, Stamford, CT",0.0012
55025011200,"Steeplechase, Waunakee, WI",0.0012
29189218402,"Kirkwood, MO",0.0012
8013013701,"Boulder, CO",0.0012
6065044404,"Idyllwild, Idyllwild-Pine Cove, CA",0.0012
44009051305,"South Kingstown, RI",0.0012
34025810101,"Manalapan Township, NJ",0.0012
13227050500,"Big Canoe, GA",0.0012
6099002901,"Denair, CA",0.0012
6075047600,"Central Richmond, San Francisco, CA",0.0012
25013813102,"Southwick, MA",0.0012
27037060820,"Lakeville, MN",0.0012
34025808200,"Bradley Beach, NJ",0.0012
40143007634,"Tulsa, OK",0.0012
25003925100,"Great Barrington, MA",0.0012
42091206502,"Schwenksville, PA",0.0012
36029008003,"Kenilworth, Buffalo, NY",0.0012
29169470101,"Dixon, MO",0.0012
27003050609,"Coon Rapids, MN",0.0012
6097153705,"Forestville, CA",0.0012
13121011425,"Johns Creek, GA",0.0012
6037211803,"Central LA, Los Angeles, CA",0.0012
51019030103,"Forest, VA",0.0012
6059052428,"Trabuco Canyon, CA",0.0012
6085504320,"North San Jose, San Jose, CA",0.0012
55073002300,"Athens, WI",0.0012
6017030706,"El Dorado Hills, CA",0.0012
6037264301,"Brentwood, Los Angeles, CA",0.0012
42091200103,"Montgomery County, PA",0.0012
8067970703,"Durango, CO",0.0012
53035092500,"Port Orchard, WA",0.0012
6059021812,"Anaheim Hills, Anaheim, CA",0.0012
39025041305,"Cincinnati, OH",0.0012
34027045401,"Landing, Mount Arlington, NJ",0.0012
27139081000,"Prior Lake, MN",0.0012
26049011610,"Davison, MI",0.0012
27145010402,"Albany, MN",0.0012
17031807600,"Skokie, IL",0.0012
48201551200,"Greenwood Forest, Houston, TX",0.0012
6059087704,"Southwest Anaheim, Anaheim, CA",0.0012
36063022712,"Niagara Falls, NY",0.0012
6081610304,"Redwood Shores, Redwood City, CA",0.0012
36061012700,"Midtown, New York, NY",0.0012
50005957100,"East Burke, Burke, VT",0.0012
36119002202,"Cedar Knolls, Yonkers, NY",0.0012
23017966400,"Oxford, Oxford, ME",0.0012
12099006909,"Delray Beach, FL",0.0012
34041031301,"Hackettstown, NJ",0.0012
36043010300,"Ilion, NY",0.0012
25017314101,"Dracut, MA",0.0012
27053024200,"Minneapolis, MN",0.0012
4013420215,"Mesa, AZ",0.0012
48453001824,"North Austin, Austin, TX",0.0012
15003008930,"Mililani Mauka - Launani Valley, Mililani, HI",0.0012
6037800330,"Agoura Hills, CA",0.0012
29153470200,"Tecumseh, MO",0.0012
16033950100,"Dubois, ID",0.0012
33015051000,"Chester, NH",0.0012
2150000100,"Kodiak, AK",0.0011
40143007512,"Broken Arrow, OK",0.0011
17031807200,"Skokie, IL",0.0011
17031816700,"Northlake, IL",0.0011
6037460000,"Hastings Ranch, Pasadena, CA",0.0011
46077958100,"Lake Preston, SD",0.0011
6037131600,"Reseda, Los Angeles, CA",0.0011
17031640100,"South Side, Chicago, IL",0.0011
6073007100,"La Playa, San Diego, CA",0.0011
39095007700,"Westgate, Toledo, OH",0.0011
17115002300,"Decatur, IL",0.0011
37035010304,"Hickory, NC",0.0011
12086003804,"Surfside, FL",0.0011
42003490004,"South Park Township, PA",0.0011
6037531603,"East Los Angeles, CA",0.0011
53033022701,"Lakeview, Kirkland, WA",0.0011
48141010338,"Ranchos del Sol, El Paso, TX",0.0011
6073009504,"Scripps Ranch, San Diego, CA",0.0011
36093033003,"Schenectady, NY",0.0011
38017040300,"Casselton, ND",0.0011
4019004636,"Copper Creek, Tucson, AZ",0.0011
53061051913,"Brier, WA",0.0011
12009063106,"Six Mile Creek, Melbourne, FL",0.0011
25023503102,"Hanover, MA",0.0011
19053960300,"Leon, IA",0.0011
53033029102,"Kent, WA",0.0011
26099225702,"Shelby charter Township, MI",0.0011
12011061001,"Plantation, FL",0.0011
6065041912,"Corona, CA",0.0011
49053271701,"St. George, UT",0.0011
30111001300,"Billings, MT",0.0011
18089043300,"Crown Point, IN",0.0011
12083001007,"Ocala, FL",0.0011
12086018900,"Miami, FL",0.0011
8059012024,"Littleton, CO",0.0011
6073000800,"North Park, San Diego, CA",0.0011
34027044502,"Dover, NJ",0.0011
